L,N,dx,b,sample,delta,pin_height,area,radius,wrap
48.0,192,0.25,0.4,213,0.25,0.65,34.1875,6.791538853603062,0.0
48.0,192,0.25,0.4,214,0.25,0.65,18.625,5.533985905294664,0.0
48.0,192,0.25,0.4,215,0.25,0.65,8.4375,3.75,0.0
48.0,192,0.25,0.4,216,0.25,0.65,18.625,5.3967582862307255,0.0
48.0,192,0.25,0.4,217,0.25,0.65,98.875,13.435028842544403,0.0
48.0,192,0.25,0.4,218,0.25,0.65,13.5,4.650268809434569,0.0
48.0,192,0.25,0.4,219,0.25,0.65,128.0,21.09650444978978,0.0
48.0,192,0.25,0.4,220,0.25,0.65,46.8125,9.64689069078737,0.0
48.0,192,0.25,0.4,221,0.25,0.65,54.75,12.649110640673518,0.0
48.0,192,0.25,0.4,222,0.25,0.65,14.25,5.771698190307598,0.0
48.0,192,0.25,0.4,223,0.25,0.65,7.625,2.7950849718747373,0.0
48.0,192,0.25,0.4,224,0.25,0.65,72.6875,11.149551560488879,0.0
48.0,192,0.25,0.4,225,0.25,0.65,5.0,2.5495097567963922,0.0
48.0,192,0.25,0.4,226,0.25,0.65,2.125,1.118033988749895,0.0
48.0,192,0.25,0.4,227,0.25,0.65,11.375,5.297405025104273,0.0
48.0,192,0.25,0.4,228,0.25,0.65,215.875,24.67919163992208,0.0
48.0,192,0.25,0.4,229,0.25,0.65,7.5625,4.6097722286464435,0.0
48.0,192,0.25,0.4,230,0.25,0.65,17.1875,5.062114182829147,0.0
48.0,192,0.25,0.4,231,0.25,0.65,2.3125,1.8027756377319946,0.0
48.0,192,0.25,0.4,232,0.25,0.65,73.6875,13.793114224133722,0.0
48.0,192,0.25,0.4,233,0.25,0.65,16.0,5.771698190307598,0.0
48.0,192,0.25,0.4,234,0.25,0.65,9.6875,3.7165171868296265,0.0
48.0,192,0.25,0.4,235,0.25,0.65,102.8125,21.343910138491495,0.0
48.0,192,0.25,0.4,236,0.25,0.65,28.8125,10.547511554864494,0.0
48.0,192,0.25,0.4,237,0.25,0.65,102.4375,15.837060964711855,0.0
48.0,192,0.25,0.4,238,0.25,0.65,365.375,29.45016977879754,0.0
48.0,192,0.25,0.4,239,0.25,0.65,54.5,13.509256086106296,0.0
48.0,192,0.25,0.4,240,0.25,0.65,34.625,7.163274390947201,0.0
48.0,192,0.25,0.4,241,0.25,0.65,15.0,4.190763653560053,0.0
48.0,192,0.25,0.4,242,0.25,0.65,2.1875,1.4577379737113252,0.0
48.0,192,0.25,0.4,243,0.25,0.65,157.625,23.373328817265204,0.0
48.0,192,0.25,0.4,244,0.25,0.65,123.1875,17.86232067789625,0.0
48.0,192,0.25,0.4,245,0.25,0.65,15.1875,4.5069390943299865,0.0
48.0,192,0.25,0.4,246,0.25,0.65,11.375,4.5069390943299865,0.0
48.0,192,0.25,0.4,247,0.25,0.65,6.75,3.913118960624632,0.0
48.0,192,0.25,0.4,248,0.25,0.65,118.8125,24.011715890373182,0.0
48.0,192,0.25,0.4,249,0.25,0.65,246.0,31.21097563358121,0.0
48.0,192,0.25,0.4,250,0.25,0.65,11.375,4.190763653560053,0.0
48.0,192,0.25,0.4,251,0.25,0.65,160.375,18.607794065928395,0.0
48.0,192,0.25,0.4,252,0.25,0.65,33.0625,12.260199835239229,0.0
48.0,192,0.25,0.4,253,0.25,0.65,177.375,23.698628652308134,0.0
48.0,192,0.25,0.4,254,0.25,0.65,34.25,9.433981132056603,0.0
48.0,192,0.25,0.4,255,0.25,0.65,57.9375,9.154916711800277,0.0
48.0,192,0.25,0.4,256,0.25,0.65,90.1875,16.592543506045118,0.0
48.0,192,0.25,0.4,257,0.25,0.65,98.25,16.802157599546554,0.0
48.0,192,0.25,0.4,258,0.25,0.65,313.5,26.097174176527236,0.0
48.0,192,0.25,0.4,259,0.25,0.65,45.6875,8.050621094052309,0.0
48.0,192,0.25,0.4,260,0.25,0.65,144.375,24.141509894784956,0.0
48.0,192,0.25,0.4,261,0.25,0.65,26.6875,7.9726093595509875,0.0
48.0,192,0.25,0.4,262,0.25,0.65,29.5625,8.838834764831844,0.0
48.0,192,0.25,0.4,263,0.25,0.65,20.8125,6.25,0.0
48.0,192,0.25,0.4,264,0.25,0.65,28.375,7.420411039827915,0.0
48.0,192,0.25,0.4,265,0.25,0.65,168.125,21.888924139847532,0.0
48.0,192,0.25,0.4,266,0.25,0.65,15.75,6.519202405202649,0.0
48.0,192,0.25,0.4,267,0.25,0.65,35.3125,9.86154146165801,0.0
48.0,192,0.25,0.4,268,0.25,0.65,1.1875,1.2747548783981961,0.0
48.0,192,0.25,0.4,269,0.25,0.65,121.875,26.955982638368056,0.0
48.0,192,0.25,0.4,270,0.25,0.65,85.1875,17.170104833692776,0.0
48.0,192,0.25,0.4,271,0.25,0.65,94.0,12.041594578792296,0.0
48.0,192,0.25,0.4,272,0.25,0.65,17.125,6.010407640085654,0.0
48.0,192,0.25,0.4,273,0.25,0.65,92.375,14.422205101855956,0.0
48.0,192,0.25,0.4,274,0.25,0.65,122.125,12.869537676233751,0.0
48.0,192,0.25,0.4,275,0.25,0.65,12.0,5.798706752371601,0.0
48.0,192,0.25,0.4,276,0.25,0.65,46.875,9.334077351297235,0.0
48.0,192,0.25,0.4,277,0.25,0.65,20.5,5.771698190307598,0.0
48.0,192,0.25,0.4,278,0.25,0.65,294.8125,28.319604517012593,0.0
48.0,192,0.25,0.4,279,0.25,0.65,186.8125,24.62214450449026,0.0
48.0,192,0.25,0.4,280,0.25,0.65,127.75,16.662082702951633,0.0
48.0,192,0.25,0.4,281,0.25,0.65,20.1875,8.097067370350823,0.0
48.0,192,0.25,0.4,282,0.25,0.65,12.875,5.522680508593631,0.0
48.0,192,0.25,0.4,283,0.25,0.65,1.625,1.118033988749895,0.0
48.0,192,0.25,0.4,284,0.25,0.65,38.3125,10.659502802663921,0.0
48.0,192,0.25,0.4,285,0.25,0.65,89.375,13.306483382171264,0.0
48.0,192,0.25,0.4,286,0.25,0.65,177.875,21.408234397072544,0.0
48.0,192,0.25,0.4,287,0.25,0.65,146.3125,25.309336222034744,0.0
48.0,192,0.25,0.4,288,0.25,0.65,4.0,2.3717082451262845,0.0
48.0,192,0.25,0.4,289,0.25,0.65,266.625,29.36090087173757,0.0
48.0,192,0.25,0.4,290,0.25,0.65,6.8125,2.6575364531836625,0.0
48.0,192,0.25,0.4,291,0.25,0.65,26.8125,5.297405025104273,0.0
48.0,192,0.25,0.4,292,0.25,0.65,24.875,6.73145600891813,0.0
48.0,192,0.25,0.4,293,0.25,0.65,89.3125,12.673791855636576,0.0
48.0,192,0.25,0.4,294,0.25,0.65,21.3125,8.00390529679106,0.0
48.0,192,0.25,0.4,295,0.25,0.65,139.6875,27.482949259495424,0.0
48.0,192,0.25,0.4,296,0.25,0.65,46.6875,16.632047378479896,0.0
48.0,192,0.25,0.4,297,0.25,0.65,1.625,1.0307764064044151,0.0
48.0,192,0.25,0.4,298,0.25,0.65,95.125,17.191931246954194,0.0
48.0,192,0.25,0.4,299,0.25,0.65,3.1875,2.0615528128088303,0.0
48.0,192,0.25,0.2,0,0.25,0.45,904.5625,32.715630820756004,0.0
48.0,192,0.25,0.2,1,0.25,0.45,431.5,28.844410203711913,0.0
48.0,192,0.25,0.2,2,0.25,0.45,757.0625,33.06905653326082,1.0
48.0,192,0.25,0.2,3,0.25,0.45,10.625,5.460082416960389,0.0
48.0,192,0.25,0.2,4,0.25,0.45,50.0625,11.205467415507485,0.0
48.0,192,0.25,0.2,5,0.25,0.45,156.3125,18.388175548433292,0.0
48.0,192,0.25,0.2,6,0.25,0.45,443.8125,28.30194339616981,0.0
48.0,192,0.25,0.2,7,0.25,0.45,421.9375,30.150663342619843,0.0
48.0,192,0.25,0.2,8,0.25,0.45,62.6875,13.268854509715599,0.0
48.0,192,0.25,0.2,9,0.25,0.45,296.0625,24.67919163992208,0.0
48.0,192,0.25,0.2,10,0.25,0.45,17.75,7.976528066771908,0.0
48.0,192,0.25,0.2,11,0.25,0.45,5.8125,3.473110997362451,0.0
48.0,192,0.25,0.2,12,0.25,0.45,858.875,33.76481156470446,1.0
48.0,192,0.25,0.2,13,0.25,0.45,332.875,25.811818998280614,0.0
48.0,192,0.25,0.2,14,0.25,0.45,6.4375,3.400367627183861,0.0
48.0,192,0.25,0.2,15,0.25,0.45,147.875,16.560495161679196,0.0
48.0,192,0.25,0.2,16,0.25,0.45,93.9375,14.300349646075091,0.0
48.0,192,0.25,0.2,17,0.25,0.45,37.4375,11.52443057161611,0.0
48.0,192,0.25,0.2,18,0.25,0.45,6.6875,3.5355339059327378,0.0
48.0,192,0.25,0.2,19,0.25,0.45,737.875,33.94112549695428,1.0
48.0,192,0.25,0.2,20,0.25,0.45,141.25,13.455946640797888,0.0
48.0,192,0.25,0.2,21,0.25,0.45,137.4375,23.147624068141422,0.0
48.0,192,0.25,0.2,22,0.25,0.45,683.125,30.923292192132454,0.0
48.0,192,0.25,0.2,23,0.25,0.45,170.875,19.445436482630058,0.0
48.0,192,0.25,0.2,24,0.25,0.45,31.6875,8.06225774829855,0.0
48.0,192,0.25,0.2,25,0.25,0.45,130.125,15.18634254848744,0.0
48.0,192,0.25,0.2,26,0.25,0.45,98.5625,10.502975768800002,0.0
48.0,192,0.25,0.2,27,0.25,0.45,31.6875,9.410765112359355,0.0
48.0,192,0.25,0.2,28,0.25,0.45,231.5625,27.53406980451673,0.0
48.0,192,0.25,0.2,29,0.25,0.45,147.0625,19.19798166474799,0.0
48.0,192,0.25,0.2,30,0.25,0.45,11.0625,3.7165171868296265,0.0
48.0,192,0.25,0.2,31,0.25,0.45,3.875,1.5206906325745548,0.0
48.0,192,0.25,0.2,32,0.25,0.45,278.0,24.21905241746671,0.0
48.0,192,0.25,0.2,33,0.25,0.45,106.0,20.715332485866597,0.0
48.0,192,0.25,0.2,34,0.25,0.45,240.625,29.556090742857048,0.0
48.0,192,0.25,0.2,35,0.25,0.45,28.0625,7.079901129253148,0.0
48.0,192,0.25,0.2,36,0.25,0.45,1.3125,0.7905694150420949,0.0
48.0,192,0.25,0.2,37,0.25,0.45,719.25,33.94112549695428,1.0
48.0,192,0.25,0.2,38,0.25,0.45,183.1875,22.25561726845607,0.0
48.0,192,0.25,0.2,39,0.25,0.45,21.375,8.173891362135908,0.0
48.0,192,0.25,0.2,40,0.25,0.45,240.375,21.15715009163569,0.0
48.0,192,0.25,0.2,41,0.25,0.45,46.9375,13.831576193623054,0.0
48.0,192,0.25,0.2,42,0.25,0.45,740.5625,31.89043743820395,0.0
48.0,192,0.25,0.2,43,0.25,0.45,38.6875,9.013878188659973,0.0
48.0,192,0.25,0.2,44,0.25,0.45,11.5625,6.656763477847174,0.0
48.0,192,0.25,0.2,45,0.25,0.45,723.8125,33.94112549695428,0.0
48.0,192,0.25,0.2,46,0.25,0.45,680.5625,33.94112549695428,1.0
48.0,192,0.25,0.2,47,0.25,0.45,180.625,17.150072886142496,0.0
48.0,192,0.25,0.2,48,0.25,0.45,31.375,8.558621384311845,0.0
48.0,192,0.25,0.2,49,0.25,0.45,214.3125,28.251106173033296,0.0
48.0,192,0.25,0.2,50,0.25,0.45,162.625,18.85802216564611,0.0
48.0,192,0.25,0.2,51,0.25,0.45,38.5625,10.63014581273465,0.0
48.0,192,0.25,0.2,52,0.25,0.45,131.8125,21.801662780622948,0.0
48.0,192,0.25,0.2,53,0.25,0.45,0.9375,0.75,0.0
48.0,192,0.25,0.2,54,0.25,0.45,157.25,17.414074767267998,0.0
48.0,192,0.25,0.2,55,0.25,0.45,127.0,18.37457482501296,0.0
48.0,192,0.25,0.2,56,0.25,0.45,248.625,22.238761206506087,0.0
48.0,192,0.25,0.2,57,0.25,0.45,247.6875,24.70323865407125,0.0
48.0,192,0.25,0.2,58,0.25,0.45,109.9375,17.08800749063506,0.0
48.0,192,0.25,0.2,59,0.25,0.45,118.5,14.285044627161653,0.0
48.0,192,0.25,0.2,60,0.25,0.45,2.5625,1.5811388300841898,0.0
48.0,192,0.25,0.2,61,0.25,0.45,528.1875,33.76481156470446,0.0
48.0,192,0.25,0.2,62,0.25,0.45,87.6875,11.404494727957044,0.0
48.0,192,0.25,0.2,63,0.25,0.45,80.1875,15.15132007450176,0.0
48.0,192,0.25,0.2,64,0.25,0.45,44.8125,8.696263565463044,0.0
48.0,192,0.25,0.2,65,0.25,0.45,467.4375,26.348624252510795,0.0
48.0,192,0.25,0.2,66,0.25,0.45,247.875,32.89756829919196,0.0
48.0,192,0.25,0.2,67,0.25,0.45,200.5,18.537124911916628,0.0
48.0,192,0.25,0.2,68,0.25,0.45,927.0,33.94112549695428,1.0
48.0,192,0.25,0.2,69,0.25,0.45,26.5,7.786205751198718,0.0
48.0,192,0.25,0.2,70,0.25,0.45,247.625,26.288067635336,0.0
48.0,192,0.25,0.2,71,0.25,0.45,727.875,33.58943286213687,0.0
48.0,192,0.25,0.2,72,0.25,0.45,187.5625,26.420872430712805,0.0
48.0,192,0.25,0.2,73,0.25,0.45,365.75,33.94112549695428,0.0
48.0,192,0.25,0.2,74,0.25,0.45,99.75,14.44385682565429,0.0
48.0,192,0.25,0.2,75,0.25,0.45,201.5625,33.76481156470446,0.0
48.0,192,0.25,0.2,76,0.25,0.45,560.375,31.289974432715663,1.0
48.0,192,0.25,0.2,77,0.25,0.45,193.0,17.10263137648707,0.0
48.0,192,0.25,0.2,78,0.25,0.45,702.5,31.89043743820395,0.0
48.0,192,0.25,0.2,79,0.25,0.45,283.875,25.50122546074992,0.0
48.0,192,0.25,0.2,80,0.25,0.45,121.125,20.751505969447134,0.0
48.0,192,0.25,0.2,81,0.25,0.45,247.3125,26.097174176527236,0.0
48.0,192,0.25,0.2,82,0.25,0.45,465.0,31.401632123187483,0.0
48.0,192,0.25,0.2,83,0.25,0.45,189.8125,27.875840794494433,0.0
48.0,192,0.25,0.2,84,0.25,0.45,59.3125,10.793516572461451,0.0
48.0,192,0.25,0.2,85,0.25,0.45,11.6875,4.190763653560053,0.0
48.0,192,0.25,0.2,86,0.25,0.45,574.75,33.94112549695428,0.0
48.0,192,0.25,0.2,87,0.25,0.45,172.875,28.286480869843107,0.0
48.0,192,0.25,0.2,88,0.25,0.45,203.8125,26.955982638368056,0.0
48.0,192,0.25,0.2,89,0.25,0.45,243.375,21.914607000811127,0.0
48.0,192,0.25,0.2,90,0.25,0.45,65.375,8.381527307120106,0.0
48.0,192,0.25,0.2,91,0.25,0.45,10.5625,4.366062299143245,0.0
48.0,192,0.25,0.2,92,0.25,0.45,359.25,25.46075411294803,0.0
48.0,192,0.25,0.2,93,0.25,0.45,147.875,20.130822139197395,0.0
48.0,192,0.25,0.2,94,0.25,0.45,809.9375,30.45591075637043,1.0
48.0,192,0.25,0.2,95,0.25,0.45,16.25,6.174544517614234,0.0
48.0,192,0.25,0.2,96,0.25,0.45,298.8125,26.121112150901997,0.0
48.0,192,0.25,0.2,97,0.25,0.45,545.1875,26.94554694193458,1.0
48.0,192,0.25,0.2,98,0.25,0.45,23.3125,6.878408246098802,0.0
48.0,192,0.25,0.2,99,0.25,0.45,4.4375,2.3048861143232218,0.0
48.0,192,0.25,0.2,100,0.25,0.45,25.5625,6.485560885536423,0.0
48.0,192,0.25,0.2,101,0.25,0.45,171.5,21.84176046018269,0.0
48.0,192,0.25,0.2,102,0.25,0.45,111.8125,21.961614239395065,0.0
48.0,192,0.25,0.2,103,0.25,0.45,27.75,7.458216945088149,0.0
48.0,192,0.25,0.2,104,0.25,0.45,744.0625,33.58943286213687,0.0
48.0,192,0.25,0.2,105,0.25,0.45,70.875,21.47673159491453,0.0
48.0,192,0.25,0.2,106,0.25,0.45,173.25,20.79963941995149,0.0
48.0,192,0.25,0.2,107,0.25,0.45,77.4375,10.37123425634577,0.0
48.0,192,0.25,0.2,108,0.25,0.45,66.3125,16.62077013859466,0.0
48.0,192,0.25,0.2,109,0.25,0.45,492.875,25.0,0.0
48.0,192,0.25,0.2,110,0.25,0.45,66.125,14.15317985471816,0.0
48.0,192,0.25,0.2,111,0.25,0.45,112.25,22.289291150684896,0.0
48.0,192,0.25,0.2,112,0.25,0.45,110.375,18.46956956726388,0.0
48.0,192,0.25,0.2,113,0.25,0.45,750.75,33.94112549695428,0.0
48.0,192,0.25,0.2,114,0.25,0.45,4.9375,2.1505813167606567,0.0
48.0,192,0.25,0.2,115,0.25,0.45,213.75,26.050431858224538,0.0
48.0,192,0.25,0.2,116,0.25,0.45,41.25,7.615773105863909,0.0
48.0,192,0.25,0.2,117,0.25,0.45,632.0625,33.76481156470446,0.0
48.0,192,0.25,0.2,118,0.25,0.45,19.625,4.981214711292819,0.0
48.0,192,0.25,0.2,119,0.25,0.45,567.6875,32.55764119219941,0.0
48.0,192,0.25,0.2,120,0.25,0.45,25.6875,8.253787009609589,0.0
48.0,192,0.25,0.2,121,0.25,0.45,2.3125,1.6770509831248424,0.0
48.0,192,0.25,0.2,122,0.25,0.45,471.25,33.94112549695428,0.0
48.0,192,0.25,0.2,123,0.25,0.45,8.0625,4.8541219597369,0.0
48.0,192,0.25,0.2,124,0.25,0.45,26.25,5.303300858899107,0.0
48.0,192,0.25,0.2,125,0.25,0.45,370.125,27.17650639799016,0.0
48.0,192,0.25,0.2,126,0.25,0.45,651.5625,33.76481156470446,0.0
48.0,192,0.25,0.2,127,0.25,0.45,808.75,32.89756829919196,1.0
48.0,192,0.25,0.2,128,0.25,0.45,91.875,21.42574386106583,0.0
48.0,192,0.25,0.2,129,0.25,0.45,9.0,4.589389937671455,0.0
48.0,192,0.25,0.2,130,0.25,0.45,52.875,14.6990645960891,0.0
48.0,192,0.25,0.2,131,0.25,0.45,322.4375,28.636733403096102,0.0
48.0,192,0.25,0.2,132,0.25,0.45,36.3125,8.696263565463044,0.0
48.0,192,0.25,0.2,133,0.25,0.45,196.6875,24.21905241746671,0.0
48.0,192,0.25,0.2,134,0.25,0.45,38.5,8.40014880820572,0.0
48.0,192,0.25,0.2,135,0.25,0.45,302.1875,26.950185528118354,0.0
48.0,192,0.25,0.2,136,0.25,0.45,37.5625,6.754628043053148,0.0
48.0,192,0.25,0.2,137,0.25,0.45,237.625,33.76481156470446,0.0
48.0,192,0.25,0.2,138,0.25,0.45,11.1875,4.422951503238533,0.0
48.0,192,0.25,0.2,139,0.25,0.45,92.625,19.1637678967368,0.0
48.0,192,0.25,0.2,140,0.25,0.45,823.4375,29.702693480558292,0.0
48.0,192,0.25,0.2,141,0.25,0.45,706.0625,33.4150041149182,1.0
48.0,192,0.25,0.2,142,0.25,0.45,439.5,25.811818998280614,0.0
48.0,192,0.25,0.2,143,0.25,0.45,333.9375,26.978000296537918,0.0
48.0,192,0.25,0.2,144,0.25,0.45,1.1875,0.7905694150420949,0.0
48.0,192,0.25,0.2,145,0.25,0.45,818.5625,33.94112549695428,0.0
48.0,192,0.25,0.2,146,0.25,0.45,300.4375,28.55039404281489,0.0
48.0,192,0.25,0.2,147,0.25,0.45,2.9375,1.8200274723201295,0.0
48.0,192,0.25,0.2,148,0.25,0.45,380.3125,26.297575933914516,0.0
48.0,192,0.25,0.2,149,0.25,0.45,207.25,21.783020910791965,0.0
48.0,192,0.25,0.2,150,0.25,0.45,169.8125,26.978000296537918,0.0
48.0,192,0.25,0.2,151,0.25,0.45,740.5,31.08154597184638,0.0
48.0,192,0.25,0.2,152,0.25,0.45,222.375,24.840742742518792,0.0
48.0,192,0.25,0.2,153,0.25,0.45,156.5625,19.014796869806418,0.0
48.0,192,0.25,0.2,154,0.25,0.45,29.1875,9.86154146165801,0.0
48.0,192,0.25,0.2,155,0.25,0.45,34.5625,4.527692569068709,0.0
48.0,192,0.25,0.2,156,0.25,0.45,514.5,29.267089025046545,0.0
48.0,192,0.25,0.2,157,0.25,0.45,78.75,12.023414656411049,0.0
48.0,192,0.25,0.2,158,0.25,0.45,5.375,4.562071897723665,0.0
48.0,192,0.25,0.2,159,0.25,0.45,447.625,31.08154597184638,0.0
48.0,192,0.25,0.2,160,0.25,0.45,150.6875,24.032530037430515,0.0
48.0,192,0.25,0.2,161,0.25,0.45,70.5,23.2768661980087,0.0
48.0,192,0.25,0.2,162,0.25,0.45,3.6875,2.5495097567963922,0.0
48.0,192,0.25,0.2,163,0.25,0.45,42.75,7.956915231419774,0.0
48.0,192,0.25,0.2,164,0.25,0.45,441.5625,26.600046992439694,0.0
48.0,192,0.25,0.2,165,0.25,0.45,114.875,17.199200562816866,0.0
48.0,192,0.25,0.2,166,0.25,0.45,458.375,29.85067000923095,0.0
48.0,192,0.25,0.2,167,0.25,0.45,23.8125,5.367727638395972,0.0
48.0,192,0.25,0.2,168,0.25,0.45,140.4375,12.150102880222867,0.0
48.0,192,0.25,0.2,169,0.25,0.45,870.5625,33.76481156470446,0.0
48.0,192,0.25,0.2,170,0.25,0.45,63.25,15.116216457830975,0.0
48.0,192,0.25,0.2,171,0.25,0.45,683.375,31.240998703626616,1.0
48.0,192,0.25,0.2,172,0.25,0.45,141.625,15.002083188677497,0.0
48.0,192,0.25,0.2,173,0.25,0.45,32.8125,9.572094859538323,0.0
48.0,192,0.25,0.2,174,0.25,0.45,33.6875,7.267220926874317,0.0
48.0,192,0.25,0.2,175,0.25,0.45,246.6875,31.401632123187483,0.0
48.0,192,0.25,0.2,176,0.25,0.45,458.75,29.3981291921782,0.0
48.0,192,0.25,0.2,177,0.25,0.45,249.625,29.36090087173757,0.0
48.0,192,0.25,0.2,178,0.25,0.45,61.0625,17.70946074842484,0.0
48.0,192,0.25,0.2,179,0.25,0.45,12.875,5.926634795564849,0.0
48.0,192,0.25,0.2,180,0.25,0.45,9.625,3.25,0.0
48.0,192,0.25,0.2,181,0.25,0.45,716.0,32.190837205639745,0.0
48.0,192,0.25,0.2,182,0.25,0.45,15.0625,3.913118960624632,0.0
48.0,192,0.25,0.2,183,0.25,0.45,17.1875,5.488624600025037,0.0
48.0,192,0.25,0.2,184,0.25,0.45,22.125,6.388466169590319,0.0
48.0,192,0.25,0.2,185,0.25,0.45,776.9375,32.55764119219941,0.0
48.0,192,0.25,0.2,186,0.25,0.45,85.1875,24.73863375370596,0.0
48.0,192,0.25,0.2,187,0.25,0.45,85.875,13.353370361073642,0.0
48.0,192,0.25,0.2,188,0.25,0.45,333.3125,33.94112549695428,0.0
48.0,192,0.25,0.2,189,0.25,0.45,0.9375,0.7905694150420949,0.0
48.0,192,0.25,0.2,190,0.25,0.45,836.5625,31.821769278278666,0.0
48.0,192,0.25,0.2,191,0.25,0.45,133.375,20.47101609593427,0.0
48.0,192,0.25,0.2,192,0.25,0.45,286.25,30.766255865802066,0.0
48.0,192,0.25,0.2,193,0.25,0.45,456.75,33.94112549695428,0.0
48.0,192,0.25,0.2,194,0.25,0.45,3.0,1.8027756377319946,0.0
48.0,192,0.25,0.2,195,0.25,0.45,15.8125,5.771698190307598,0.0
48.0,192,0.25,0.2,196,0.25,0.45,391.6875,27.943022384845918,0.0
48.0,192,0.25,0.2,197,0.25,0.45,572.75,32.389234322533774,0.0
48.0,192,0.25,0.2,198,0.25,0.45,512.125,30.7296680750053,0.0
48.0,192,0.25,0.2,199,0.25,0.45,19.8125,8.035079339994098,0.0
48.0,192,0.25,0.2,200,0.25,0.45,135.0,14.091220671041953,0.0
48.0,192,0.25,0.2,201,0.25,0.45,115.5,14.44385682565429,0.0
48.0,192,0.25,0.2,202,0.25,0.45,78.125,11.036870027322058,0.0
48.0,192,0.25,0.2,203,0.25,0.45,22.9375,8.806957476904268,0.0
48.0,192,0.25,0.2,204,0.25,0.45,35.0625,6.791538853603062,0.0
48.0,192,0.25,0.2,205,0.25,0.45,362.0,30.184847191927275,0.0
48.0,192,0.25,0.2,206,0.25,0.45,109.4375,16.766782637107216,0.0
48.0,192,0.25,0.2,207,0.25,0.45,17.75,5.942432162002357,0.0
48.0,192,0.25,0.2,208,0.25,0.45,3.125,2.0155644370746373,0.0
48.0,192,0.25,0.2,209,0.25,0.45,261.0,25.605175258138733,0.0
48.0,192,0.25,0.2,210,0.25,0.45,35.5,9.981232388838565,0.0
48.0,192,0.25,0.2,211,0.25,0.45,563.25,32.72709122424418,0.0
48.0,192,0.25,0.2,212,0.25,0.45,220.1875,27.536339626028727,0.0
48.0,192,0.25,0.2,213,0.25,0.45,55.25,12.905909499140307,0.0
48.0,192,0.25,0.2,214,0.25,0.45,4.0,2.6100766272276377,0.0
48.0,192,0.25,0.2,215,0.25,0.45,463.625,30.105024497581795,0.0
48.0,192,0.25,0.2,216,0.25,0.45,296.0,25.811818998280614,0.0
48.0,192,0.25,0.2,217,0.25,0.45,194.3125,28.17024139051705,0.0
48.0,192,0.25,0.2,218,0.25,0.45,15.4375,4.802343178074636,0.0
48.0,192,0.25,0.2,219,0.25,0.45,506.125,31.466251762801363,0.0
48.0,192,0.25,0.2,220,0.25,0.45,9.125,6.174544517614234,0.0
48.0,192,0.25,0.2,221,0.25,0.45,44.25,14.577379737113251,0.0
48.0,192,0.25,0.2,222,0.25,0.45,5.1875,3.010398644698074,0.0
48.0,192,0.25,0.2,223,0.25,0.45,4.625,2.0155644370746373,0.0
48.0,192,0.25,0.2,224,0.25,0.45,512.375,30.220026472523152,0.0
48.0,192,0.25,0.2,225,0.25,0.45,605.5625,32.89756829919196,1.0
48.0,192,0.25,0.2,226,0.25,0.45,146.625,13.25,0.0
48.0,192,0.25,0.2,227,0.25,0.45,325.625,28.706488813506954,0.0
48.0,192,0.25,0.2,228,0.25,0.45,48.125,7.905694150420948,0.0
48.0,192,0.25,0.2,229,0.25,0.45,102.375,14.95200655430568,0.0
48.0,192,0.25,0.2,230,0.25,0.45,663.75,30.766255865802066,0.0
48.0,192,0.25,0.2,231,0.25,0.45,5.375,3.3354160160315836,0.0
48.0,192,0.25,0.2,232,0.25,0.45,440.1875,28.983831699759783,0.0
48.0,192,0.25,0.2,233,0.25,0.45,2.5625,1.4577379737113252,0.0
48.0,192,0.25,0.2,234,0.25,0.45,659.6875,33.94112549695428,0.0
48.0,192,0.25,0.2,235,0.25,0.45,4.6875,3.25,0.0
48.0,192,0.25,0.2,236,0.25,0.45,660.6875,33.94112549695428,0.0
48.0,192,0.25,0.2,237,0.25,0.45,6.625,3.092329219213245,0.0
48.0,192,0.25,0.2,238,0.25,0.45,7.75,3.010398644698074,0.0
48.0,192,0.25,0.2,239,0.25,0.45,654.4375,33.06905653326082,0.0
48.0,192,0.25,0.2,240,0.25,0.45,56.0625,10.93446386431452,0.0
48.0,192,0.25,0.2,241,0.25,0.45,723.75,33.94112549695428,0.0
48.0,192,0.25,0.2,242,0.25,0.45,112.625,15.811388300841896,0.0
48.0,192,0.25,0.2,243,0.25,0.45,218.25,22.0014204086918,0.0
48.0,192,0.25,0.2,244,0.25,0.45,35.0,10.003124511871277,0.0
48.0,192,0.25,0.2,245,0.25,0.45,683.75,33.94112549695428,0.0
48.0,192,0.25,0.2,246,0.25,0.45,96.875,17.902513789968157,0.0
48.0,192,0.25,0.2,247,0.25,0.45,91.875,21.242645786248,0.0
48.0,192,0.25,0.2,248,0.25,0.45,16.25,5.129571132170798,0.0
48.0,192,0.25,0.2,249,0.25,0.45,229.8125,24.5675090312388,0.0
48.0,192,0.25,0.2,250,0.25,0.45,145.9375,16.944763202830543,0.0
48.0,192,0.25,0.2,251,0.25,0.45,643.75,33.94112549695428,0.0
48.0,192,0.25,0.2,252,0.25,0.45,83.4375,15.767847031221478,0.0
48.0,192,0.25,0.2,253,0.25,0.45,83.125,12.023414656411049,0.0
48.0,192,0.25,0.2,254,0.25,0.45,235.4375,23.2405894933842,0.0
48.0,192,0.25,0.2,255,0.25,0.45,576.25,31.162878557668577,0.0
48.0,192,0.25,0.2,256,0.25,0.45,453.3125,27.011571594411162,0.0
48.0,192,0.25,0.2,257,0.25,0.45,25.4375,8.877640452282352,0.0
